Lintang,Bujur,Kedalaman(KM),Timestamp,Kelas
-9.51,124.12,72,1518284298.0,2
-9.26,113.71,10,1518053500.0,2
0.55,120.85,46,1530091837.0,2
-8.89,111.48,29,1518864896.0,2
2.55,98.98,151,1515785996.0,2
4.02,126.66,16,1515235118.0,2
-0.57,131.26,10,1517979463.0,2
-6.9,106.42,12,1530917496.0,2
-8.51,116.36,18,1532806424.0,2
-2.64,126.04,10,1518354326.0,2
-3.24,130.74,10,1528356866.0,2
1.12,126.77,21,1519167172.0,2
-9.95,107.12,10,1518388381.0,2
-6.35,107.02,225,1527195536.0,2
1.96,126.45,10,1528720764.0,2
-5.05,102.88,19,1532605437.0,2
-0.6,122.49,12,1517733450.0,2
-2.92,140.2,10,1532305232.0,2
-3.28,131.03,26,1515669563.0,2
-0.24,125.21,26,1517507274.0,2
-8.24,123.14,200,1528752578.0,2
-8.73,111.6,17,1518285939.0,2
0.96,126.05,10,1518186131.0,2
-5.41,103.35,34,1519375664.0,2
-3.2,130.55,10,1517144716.0,2
-6.21,130.61,172,1515875964.0,2
-1.85,99.74,10,1532770238.0,2
-9.13,119.21,18,1519447730.0,2
0.95,98.59,67,1528620238.0,2
-6.97,109.95,236,1529836131.0,2
5.32,96.18,10,1517568178.0,2
-0.46,124.06,13,1518893955.0,2
0.42,123.63,240,1529704672.0,2
-8.0,107.32,77,1528752916.0,2
-2.1,126.18,30,1516875648.0,2
0.0,120.51,74,1519449918.0,2
-3.03,127.63,22,1518123732.0,2
0.53,122.55,188,1532320256.0,2
-7.81,122.2,301,1515475906.0,2
-6.06,122.75,10,1517764333.0,2
-6.01,102.49,10,1533205023.0,2
-6.34,103.67,10,1518612837.0,2
-4.01,118.93,25,1517869341.0,2
-0.82,120.33,10,1516203157.0,2
-0.66,97.05,10,1525696854.0,2
-6.01,102.49,10,1533205023.0,2
-7.8,107.12,32,1528778461.0,2
-8.48,116.85,10,1533202290.0,2
-10.18,105.17,10,1518595556.0,2
-0.6,122.49,12,1517733450.0,2
-0.23,122.93,55,1516900742.0,2
-0.2,126.95,31,1530027457.0,2
-9.21,110.37,10,1531735438.0,2
2.9,125.23,10,1530073976.0,2
-2.76,126.71,14,1519628150.0,2
-7.81,122.2,301,1515475906.0,2
-4.54,102.61,26,1518859400.0,2
-9.07,118.38,59,1518902241.0,2
-0.23,125.63,10,1517921914.0,2
-0.41,119.63,18,1519831994.0,2
-1.4,120.48,10,1519422964.0,2
1.12,126.77,21,1519167172.0,2
1.22,126.13,12,1517628005.0,2
-4.75,102.62,49,1516960610.0,2
-4.91,103.04,51,1517792773.0,2
-11.16,118.2,90,1516423963.0,2
-10.18,105.17,10,1518595556.0,2
-8.99,112.8,101,1532008048.0,2
-9.13,119.21,18,1519447730.0,2
-9.69,105.77,10,1515232512.0,2
-11.1,121.12,24,1528894799.0,2
0.74,125.8,23,1533184608.0,2
-7.9,107.28,20,1527016949.0,2
-5.5,131.16,80,1525581343.0,2
-8.77,120.45,130,1516128664.0,2
-4.75,102.62,49,1516960610.0,2
-7.59,121.21,424,1517602907.0,2
1.88,125.63,100,1519689434.0,2
-8.23,125.46,10,1519180110.0,2
-0.97,123.16,34,1528263508.0,2
-6.06,122.75,10,1517764333.0,2
-5.5,131.16,80,1525581343.0,2
-10.37,124.61,24,1518161125.0,2
0.03,96.88,25,1525823188.0,2
-9.52,112.83,15,1532154217.0,2
-8.81,112.45,40,1528164077.0,2
-9.65,122.99,91,1516115761.0,2
-12.46,120.74,10,1532931488.0,2
-8.52,119.39,142,1525471474.0,2
-2.64,122.38,750,1532957150.0,2
-11.16,118.2,90,1516423963.0,2
-2.01,139.58,14,1527431504.0,2
-3.91,130.44,126,1518131237.0,2
-4.43,102.17,10,1516827441.0,2
-1.55,126.46,13,1525745432.0,2
-0.31,123.21,48,1529424191.0,2
-3.46,101.72,30,1518900317.0,2
-0.24,125.21,26,1517507274.0,2
-8.93,111.18,10,1527583092.0,2
0.0,120.51,74,1519449918.0,2
-7.96,117.36,10,1518993953.0,2
-9.53,112.82,25,1532018629.0,2
-3.33,128.56,10,1518740936.0,2
-3.35,135.4,72,1515589179.0,2
5.32,96.18,10,1517568178.0,2
-2.25,128.27,24,1532870988.0,2
-8.56,116.43,12,1532807767.0,2
1.14,126.98,29,1526197696.0,2
-8.99,123.38,97,1517527352.0,2
-4.89,102.79,33,1515988796.0,2
-7.76,122.76,247,1525793265.0,2
0.28,96.82,48,1518559778.0,2
3.39,126.01,51,1517486784.0,2
1.12,126.77,21,1519167172.0,2
-7.16,106.1,32,1519021326.0,2
-9.56,112.84,11,1531980557.0,2
-1.22,126.97,10,1517566039.0,2
-8.27,116.5,14,1532800151.0,2
-9.49,111.91,10,1518966317.0,2
-5.43,103.66,39,1518181003.0,2
-2.94,119.54,10,1526549400.0,2
-9.75,112.84,10,1531980741.0,2
-0.12,123.77,115,1519046809.0,2
-8.34,116.47,10,1532886167.0,2
-1.17,126.79,10,1516968337.0,2
-3.56,139.08,12,1527882446.0,2
-0.13,123.0,146,1518307060.0,2
-1.22,126.97,10,1517566039.0,2
-6.17,105.39,140,1519697278.0,2
-8.89,111.48,29,1518864896.0,2
1.64,125.49,89,1528815308.0,2
0.99,126.1,10,1525919872.0,2
1.94,126.36,10,1519294429.0,2
0.31,124.71,14,1530571643.0,2
-11.27,117.55,10,1516773209.0,2
-9.35,113.5,30,1515009176.0,2
-7.11,106.07,28,1516665830.0,2
0.82,127.41,10,1515222458.0,2
-9.38,122.18,27,1526946588.0,2
-9.58,117.51,24,1515382205.0,2
-9.79,116.62,24,1532448299.0,2
-8.12,124.0,168,1531890847.0,2
-11.26,117.73,77,1519815244.0,2
-8.3,120.28,189,1518329934.0,2
-3.91,130.44,126,1518131237.0,2
-8.19,118.5,192,1531172232.0,2
0.88,126.08,10,1525954918.0,2
-8.92,113.06,16,1532312372.0,2
-1.27,120.32,10,1525966880.0,2
-0.09,123.73,96,1518122083.0,2
-1.85,99.74,10,1532770238.0,2
-7.05,106.48,129,1518649182.0,2
-10.77,112.19,10,1517731618.0,2
-9.51,124.12,72,1518284298.0,2
-6.82,104.88,21,1530285335.0,2
-0.41,119.63,18,1519831994.0,2
-9.38,114.14,10,1515706937.0,2
-9.26,113.71,10,1518053500.0,2
-10.37,124.61,24,1518161125.0,2
-9.95,107.12,10,1518388381.0,2
-2.31,128.11,65,1515415570.0,2
3.87,96.22,10,1528267001.0,2
1.1,99.01,110,1517789839.0,2
-8.92,110.36,10,1518242545.0,2
0.31,124.71,14,1530571643.0,2
-8.86,116.28,32,1532820317.0,2
-7.18,106.88,10,1518566304.0,2
-5.43,103.66,39,1518181003.0,2
-0.11,124.38,19,1528088433.0,2
-3.14,99.33,33,1517606758.0,2
-11.57,119.05,15,1532213283.0,2
-2.76,140.32,10,1527194645.0,2
-7.83,106.59,10,1526105290.0,2
-3.39,131.25,28,1515347835.0,2
-8.63,123.36,122,1518099126.0,2
-4.5,103.75,166,1519092040.0,2
0.51,126.61,24,1533213954.0,2
0.86,126.36,10,1517518535.0,2
-0.41,119.63,18,1519831994.0,2
-1.99,98.65,12,1529101965.0,2
3.39,126.01,51,1517486784.0,2
-3.82,119.14,10,1530440064.0,2
-3.88,122.88,186,1532371564.0,2
-9.36,112.82,10,1532997302.0,2
-9.06,112.77,62,1519552102.0,2
-4.8,102.91,190,1518614450.0,2
-9.66,112.76,10,1532988732.0,2
-8.91,110.95,10,1518957363.0,2
-0.26,126.7,10,1526189525.0,2
-6.64,105.38,10,1525953675.0,2
-4.89,102.79,33,1515988796.0,2
-10.17,119.24,17,1528179979.0,2
-3.75,128.9,10,1529849975.0,2
-8.52,119.39,142,1525471474.0,2
0.78,126.33,18,1518095649.0,2
-9.54,117.75,26,1516680195.0,2
1.36,122.78,10,1527975352.0,2
-2.72,126.73,10,1519796803.0,2
-3.2,130.68,10,1519260843.0,2
-9.13,112.73,10,1519552100.0,2
-8.34,116.47,10,1532886167.0,2
1.94,126.08,17,1529715219.0,2
0.86,126.36,10,1517518535.0,2
-7.87,106.28,10,1519572922.0,2
-9.4,113.53,20,1527309210.0,2
-10.26,117.51,10,1517571502.0,2
-1.32,120.31,10,1519355335.0,2
-2.1,126.18,30,1516875648.0,2
0.0,120.51,74,1519449918.0,2
-9.13,119.21,18,1519447730.0,2
1.32,126.81,11,1532006119.0,2
-0.06,123.69,148,1532960408.0,2
-7.5,106.0,28,1533198496.0,2
-2.8,122.4,10,1527376730.0,2
0.61,125.52,22,1525338038.0,2
-8.34,108.12,24,1518539521.0,2
-0.82,120.33,10,1516203157.0,2
1.2,126.17,76,1529313515.0,2
-6.82,104.88,21,1530285335.0,2
-8.73,111.6,17,1518285939.0,2
-8.4,108.76,35,1530232296.0,2
0.0,120.51,74,1519449918.0,2
-8.45,105.24,35,1518105725.0,2
-6.11,103.01,14,1519586003.0,2
-9.95,107.12,10,1518388381.0,2
-9.53,112.8,10,1532427981.0,2
-0.09,123.73,96,1518122083.0,2
-8.28,120.21,181,1515559962.0,2
0.41,125.3,28,1527801637.0,2
0.36,126.53,15,1518596172.0,2
-6.86,106.49,10,1531403832.0,2
-0.33,122.94,71,1530642207.0,2
-7.28,107.71,10,1530704723.0,2
0.86,126.36,10,1517518535.0,2
-0.51,124.49,10,1517625398.0,2
-4.61,129.49,208,1515287925.0,2
-9.01,115.67,82,1519084779.0,2
0.65,127.05,10,1525580239.0,2
-9.48,112.87,14,1532025810.0,2
-9.13,119.21,18,1519447730.0,2
-0.19,123.43,137,1518151687.0,2
-7.75,105.96,10,1530043263.0,2
3.53,126.79,10,1530919801.0,2
-0.23,125.63,10,1517921914.0,2
2.13,96.38,12,1517644446.0,2
-9.35,112.88,10,1532796958.0,2
-6.97,109.95,236,1529836131.0,2
0.31,124.71,14,1530571643.0,2
-0.11,123.18,134,1525360620.0,2
-3.36,127.31,47,1527466498.0,2
-7.57,128.37,114,1518168077.0,2
-1.34,120.45,20,1517927252.0,2
-4.51,102.5,36,1532851341.0,2
-2.25,128.27,24,1532870988.0,2
3.05,127.87,13,1529279982.0,2
4.56,124.51,459,1526647201.0,2
-9.29,123.87,89,1531151486.0,2
-0.57,131.26,10,1517979463.0,2
-11.1,121.12,24,1528894799.0,2
-8.36,111.43,105,1518953848.0,2
-5.43,103.66,39,1518181003.0,2
0.53,122.55,188,1532320256.0,2
-0.4,123.05,35,1533042226.0,2
3.72,126.58,12,1514861581.0,2
-1.95,98.81,27,1531100766.0,2
2.13,96.38,12,1517644446.0,2
-8.48,116.85,10,1533202290.0,2
2.13,96.38,12,1517644446.0,2
-10.01,119.2,13,1515520677.0,2
-2.91,130.07,18,1532263747.0,2
-9.96,116.59,10,1514919520.0,2
-2.71,128.92,18,1517613256.0,2
-1.31,120.23,10,1531081881.0,2
-3.33,128.56,10,1518740936.0,2
-0.13,123.0,146,1518307060.0,2
-9.73,118.58,14,1515084304.0,2
-2.32,101.21,74,1518387364.0,2
-7.84,106.59,10,1528284092.0,2
-8.34,108.42,52,1532708861.0,2
-9.74,116.89,10,1518457936.0,2
1.77,122.34,10,1518694516.0,2
2.58,127.06,11,1530135357.0,2
1.1,99.01,110,1517789839.0,2
-7.28,107.71,10,1530704723.0,2
-7.05,106.48,129,1518649182.0,2
2.78,128.07,55,1528769344.0,2
-2.72,129.66,14,1528800826.0,2
-7.13,106.06,21,1516998961.0,2
-8.03,107.89,19,1530375517.0,2
-0.6,122.49,12,1517733450.0,2
-9.74,116.89,10,1518457936.0,2
4.56,124.45,10,1514834823.0,2
2.78,128.07,55,1528769344.0,2
3.17,98.32,10,1518980044.0,2
-8.2,116.5,10,1532838759.0,2
1.88,125.63,100,1519689434.0,2
-9.38,118.1,39,1518495498.0,2
1.45,123.06,10,1517884467.0,2
-2.32,101.21,74,1518387364.0,2
1.94,126.36,10,1519294429.0,2
-8.03,107.89,19,1530375517.0,2
-4.01,139.66,10,1529799557.0,2
2.02,99.04,10,1519530576.0,2
1.45,126.41,11,1527842358.0,2
-9.67,112.81,29,1531991579.0,2
-9.73,112.77,62,1532012695.0,2
-8.95,110.27,42,1527436744.0,2
-8.3,123.1,233,1517708804.0,2
-7.83,106.59,10,1526105290.0,2
4.35,126.82,13,1515234889.0,2
-9.49,113.97,10,1525794542.0,2
-1.31,120.23,10,1531081881.0,2
-2.25,128.27,24,1532870988.0,2
-0.66,97.05,10,1525696854.0,2
-9.06,112.77,62,1519552102.0,2
-8.94,124.1,108,1516001848.0,2
-3.2,130.68,10,1519260843.0,2
-2.32,101.21,74,1518387364.0,2
0.86,126.36,10,1517518535.0,2
-1.54,99.96,52,1533254133.0,2
-1.29,120.49,10,1517479262.0,2
-8.21,123.23,198,1516844298.0,2
-3.71,128.27,10,1527987110.0,2
-6.17,105.39,140,1519697278.0,2
5.32,96.18,10,1517568178.0,2
-5.43,103.66,39,1518181003.0,2
-6.92,106.35,10,1530915946.0,2
-11.26,117.73,77,1519815244.0,2
-2.32,101.21,74,1518387364.0,2
0.88,126.08,10,1525954918.0,2
-1.27,120.32,10,1525966880.0,2
-10.26,117.51,10,1517571502.0,2
-7.75,105.96,10,1530043263.0,2
-9.75,112.84,10,1531980741.0,2
-4.54,102.61,26,1518859400.0,2
-0.51,124.49,10,1517625398.0,2
-7.11,106.28,10,1532840630.0,2
-3.71,128.27,10,1527987110.0,2
-2.51,128.69,22,1519213826.0,2
0.0,120.51,74,1519449918.0,2
-10.18,105.17,10,1518595556.0,2
-4.43,102.17,10,1516827441.0,2
1.88,125.63,100,1519689434.0,2
-9.18,119.03,76,1525696266.0,2
-10.23,116.41,26,1515534924.0,2
-8.26,116.67,10,1533093140.0,2
-8.04,116.4,10,1532934435.0,2
-3.35,135.4,72,1515589179.0,2
-3.65,101.3,10,1516252579.0,2
-8.89,111.48,29,1518864896.0,2
0.0,124.99,16,1529525026.0,2
-0.68,100.17,85,1519572730.0,2
0.38,125.87,20,1526780862.0,2
-9.13,112.73,10,1519552100.0,2
-6.9,106.42,12,1530917496.0,2
-4.54,102.61,26,1518859400.0,2
1.45,124.61,29,1514925430.0,2
1.03,126.84,18,1530274772.0,2
-8.7,115.53,97,1519353133.0,2
-0.41,119.63,18,1519831994.0,2
1.61,127.37,88,1529350368.0,2
-7.17,105.96,29,1518284179.0,2
-8.36,116.63,11,1533092793.0,2
-2.1,126.18,30,1516875648.0,2
-8.23,125.46,10,1519180110.0,2
1.12,126.77,21,1519167172.0,2
-8.89,116.87,10,1514931379.0,2
-7.03,105.17,10,1519744341.0,2
-7.25,106.06,33,1518613859.0,2
-4.54,102.61,26,1518859400.0,2
-0.13,123.0,146,1518307060.0,2
-10.52,120.4,15,1519148468.0,2
-9.09,110.57,12,1526995170.0,2
2.78,128.07,55,1528769344.0,2
-3.14,99.33,33,1517606758.0,2
-5.59,104.53,10,1530047233.0,2
-9.43,125.33,10,1530530524.0,2
-8.14,115.59,10,1529856251.0,2
-8.73,111.6,17,1518285939.0,2
-8.2,116.45,10,1532809654.0,2
-1.17,126.86,10,1517850526.0,2
-4.43,102.17,10,1516827441.0,2
-3.13,130.73,237,1529728299.0,2
-9.68,112.69,10,1531995892.0,2
4.03,126.13,118,1525853672.0,2
-0.26,123.76,112,1518132356.0,2
-6.34,103.67,10,1518612837.0,2
-5.66,103.4,10,1519112403.0,2
-7.03,105.17,10,1519744341.0,2
-6.86,106.49,10,1531403832.0,2
-7.05,106.48,129,1518649182.0,2
-1.73,99.76,21,1532216626.0,2
-8.77,111.81,43,1518169651.0,2
3.4,96.08,10,1517814612.0,2
-7.03,105.17,10,1519744341.0,2
0.03,96.88,25,1525823188.0,2
-8.77,111.81,43,1518169651.0,2
-6.46,104.13,34,1527411769.0,2
-1.27,120.32,10,1525966880.0,2
3.27,98.47,10,1525922958.0,2
-8.46,108.44,21,1515374987.0,2
-0.72,101.24,188,1525957776.0,2
-6.29,107.4,283,1526280610.0,2
-0.46,124.06,13,1518893955.0,2
2.88,124.36,338,1514915071.0,2
1.83,126.4,65,1525580427.0,2
-6.77,105.43,18,1519189193.0,2
-6.01,105.46,10,1518859049.0,2
-1.85,121.24,10,1532671192.0,2
-10.52,120.4,15,1519148468.0,2
-0.12,123.77,115,1519046809.0,2
2.35,95.72,13,1530678208.0,2
2.57,128.26,228,1530032854.0,2
-7.25,106.06,33,1518613859.0,2
-3.62,126.36,81,1525566366.0,2
-8.16,123.27,10,1519376977.0,2
1.36,122.78,10,1527975352.0,2
-7.81,105.93,10,1518718451.0,2
0.33,125.28,10,1530261891.0,2
-1.81,99.68,10,1517115165.0,2
-8.34,108.12,24,1518539521.0,2
-9.6,112.9,10,1532011785.0,2
-9.15,124.25,78,1526907660.0,2
-2.64,126.04,10,1518354326.0,2
-1.36,99.19,10,1530122150.0,2
-0.21,122.99,60,1525449537.0,2
-2.29,127.98,95,1532394337.0,2
0.65,127.05,10,1525580239.0,2
-6.06,122.75,10,1517764333.0,2
-9.13,112.73,10,1519552100.0,2
0.61,123.76,264,1530600134.0,2
-9.22,119.71,11,1519045401.0,2
5.32,96.18,10,1517568178.0,2
-0.12,123.77,115,1519046809.0,2
-8.24,123.14,200,1528752578.0,2
-4.56,105.1,30,1529915807.0,2
2.34,126.78,10,1527477214.0,2
-4.63,102.06,15,1532859040.0,2
-9.7,124.01,67,1525628637.0,2
1.94,126.08,17,1529715219.0,2
-0.11,123.18,134,1525360620.0,2
-8.51,111.8,95,1528065735.0,2
-7.61,119.32,271,1515090013.0,2
-8.73,111.6,17,1518285939.0,2
0.31,124.71,14,1530571643.0,2
-3.61,129.3,18,1531660253.0,2
-7.16,106.05,32,1516687423.0,2
-11.34,117.59,22,1517594335.0,2
-1.29,120.58,10,1518858669.0,2
-2.89,127.33,70,1518157249.0,2
-6.76,105.3,13,1525946952.0,2
-0.41,119.63,18,1519831994.0,2
-2.17,101.76,157,1517770605.0,2
-0.46,124.06,13,1518893955.0,2
-9.86,118.95,25,1530664369.0,2
-3.55,129.9,10,1516425233.0,2
-7.87,106.28,10,1519572922.0,2
-9.26,113.71,10,1518053500.0,2
-9.09,111.88,60,1515824495.0,2
-6.22,105.7,10,1525948606.0,2
1.45,123.06,10,1517884467.0,2
1.77,122.34,10,1518694516.0,2
-9.95,107.12,10,1518388381.0,2
-3.32,128.57,10,1518750033.0,2
-5.05,102.88,19,1532605437.0,2
-8.35,119.9,156,1529375647.0,2
-4.1,103.1,10,1518772439.0,2
-9.31,110.33,18,1531634652.0,2
2.36,98.94,135,1519170651.0,2
-0.04,98.6,36,1525879086.0,2
-3.1,127.48,10,1519467912.0,2
-8.51,111.8,95,1528065735.0,2
-2.89,128.04,27,1527095905.0,2
-7.85,107.3,27,1515833817.0,2
3.27,126.37,10,1526315201.0,2
-8.36,111.43,105,1518953848.0,2
-0.67,123.4,10,1525769337.0,2
-0.57,131.26,10,1517979463.0,2
-5.95,104.05,10,1525453600.0,2
3.37,126.93,10,1528453174.0,2
-3.2,130.55,10,1517144716.0,2
-9.88,119.03,51,1530614461.0,2
-8.3,120.28,189,1518329934.0,2
-6.73,106.59,10,1529746201.0,2
-6.29,103.59,22,1517696473.0,2
-3.9,133.62,29,1526656882.0,2
-1.71,99.66,75,1532601143.0,2
3.87,96.22,10,1528267001.0,2
-9.96,116.59,10,1514919520.0,2
-9.87,118.97,20,1530659865.0,2
1.93,127.33,60,1527821244.0,2
-8.63,116.34,17,1532804069.0,2
-7.28,107.71,10,1530704723.0,2
-2.31,128.11,65,1515415570.0,2
-2.13,98.69,28,1529939155.0,2
0.74,125.8,23,1533184608.0,2
-3.33,128.56,10,1518740936.0,2
-8.36,118.62,199,1519029150.0,2
-3.43,139.87,22,1531559651.0,2
-5.21,130.06,217,1515570713.0,2
0.99,126.12,12,1517554761.0,2
-9.38,118.1,39,1518495498.0,2
1.07,99.51,10,1530141196.0,2
-9.21,119.01,27,1518058544.0,2
-8.98,112.62,10,1526349423.0,2
1.57,126.37,90,1529688740.0,2
4.95,95.94,10,1519218793.0,2
4.78,95.98,10,1529660105.0,2
-6.94,105.24,17,1525950117.0,2
-2.01,139.58,14,1527431504.0,2
-8.34,108.42,52,1532708861.0,2
-2.61,133.26,11,1532682745.0,2
0.06,125.85,10,1516109647.0,2
-0.68,100.17,85,1519572730.0,2
-3.56,139.08,12,1527882446.0,2
-7.99,123.7,186,1519003860.0,2
-7.47,106.35,26,1518213406.0,2
2.88,124.36,338,1514915071.0,2
-0.47,131.84,10,1515638304.0,2
-8.1,117.9,16,1532845778.0,2
1.89,127.3,92,1530523434.0,2
2.64,126.34,28,1525691212.0,2
-0.08,125.03,13,1518417771.0,2
-0.76,99.45,12,1518481300.0,2
-0.4,123.05,35,1533042226.0,2
-9.51,124.12,72,1518284298.0,2
-8.63,116.34,17,1532804069.0,2
-2.94,119.54,10,1526549400.0,2
-2.2,121.42,10,1525266420.0,2
-0.71,100.0,64,1532380634.0,2
-0.2,126.95,31,1530027457.0,2
0.61,123.76,264,1530600134.0,2
-7.99,123.7,186,1519003860.0,2
-1.19,119.87,10,1516915346.0,2
-3.32,128.57,10,1518750033.0,2
-11.28,122.23,36,1533059957.0,2
1.11,126.47,17,1531982074.0,2
-6.77,105.43,18,1519189193.0,2
-9.53,112.8,10,1532427981.0,2
-8.3,123.1,233,1517708804.0,2
-9.13,112.73,10,1519552100.0,2
-0.11,132.73,24,1515373513.0,2
-1.98,128.53,68,1527316161.0,2
-10.17,119.24,17,1528179979.0,2
-2.95,130.62,27,1529835468.0,2
-0.68,100.17,85,1519572730.0,2
-2.2,121.42,10,1525266420.0,2
-7.47,106.35,26,1518213406.0,2
-6.11,103.01,14,1519586003.0,2
-9.66,112.76,10,1532988732.0,2
-2.74,130.05,88,1529588433.0,2
-1.76,100.44,55,1518629753.0,2
-2.1,126.18,30,1516875648.0,2
2.03,98.98,10,1519534058.0,2
-8.33,119.69,182,1527369067.0,2
-0.08,125.03,13,1518417771.0,2
-8.52,119.39,142,1525471474.0,2
-9.96,116.59,10,1514919520.0,2
-8.77,120.45,130,1516128664.0,2
-0.13,123.61,140,1527215200.0,2
-2.51,128.69,22,1519213826.0,2
-0.68,100.17,85,1519572730.0,2
-2.76,129.49,67,1515486961.0,2
-8.18,107.32,11,1531174103.0,2
-10.34,118.71,22,1527419681.0,2
1.08,99.02,93,1532217914.0,2
-0.97,123.16,34,1528263508.0,2
-8.51,116.36,18,1532806424.0,2
-0.41,119.63,18,1519831994.0,2
-4.5,103.75,166,1519092040.0,2
-9.51,112.89,10,1531011308.0,2
-4.91,103.04,51,1517792773.0,2
1.94,126.36,10,1519294429.0,2
1.92,99.04,131,1528028946.0,2
-9.51,112.91,12,1531982413.0,2
-5.43,103.66,39,1518181003.0,2
-8.03,107.89,19,1530375517.0,2
-8.1,117.9,16,1532845778.0,2
-2.48,121.23,10,1529161296.0,2
-0.09,123.73,96,1518122083.0,2
-0.1,125.27,10,1530811477.0,2
-2.71,128.92,18,1517613256.0,2
-7.59,121.21,424,1517602907.0,2
-1.32,120.31,10,1519355335.0,2
-8.3,123.1,233,1517708804.0,2
2.78,128.07,55,1528769344.0,2
-8.76,112.38,87,1531091427.0,2
-0.13,120.12,11,1525397863.0,2
-4.85,131.31,10,1515989595.0,2
-6.17,105.39,140,1519697278.0,2
-1.17,126.86,10,1517850526.0,2
4.13,95.54,18,1518850073.0,2
-2.93,127.78,28,1514889187.0,2
-5.29,102.37,46,1532081956.0,2
-9.01,115.67,82,1519084779.0,2
1.22,126.13,12,1517628005.0,2
-6.06,122.75,10,1517764333.0,2
-4.2,129.31,17,1516905258.0,2
1.6,127.27,111,1517739824.0,2
-9.22,119.71,11,1519045401.0,2
-2.76,140.32,10,1527194645.0,2
-8.29,119.99,172,1514834489.0,2
2.35,95.72,13,1530678208.0,2
-3.88,131.75,101,1516260653.0,2
1.77,122.34,10,1518694516.0,2
-8.26,117.96,170,1518406323.0,2
-8.85,118.94,101,1515642475.0,2
-3.14,130.54,10,1517190132.0,2
-9.88,119.03,51,1530614461.0,2
-0.6,122.49,12,1517733450.0,2
-8.43,116.51,13,1533056595.0,2
-10.23,116.41,26,1515534924.0,2
-6.29,103.59,22,1517696473.0,2
-3.2,130.68,10,1519260843.0,2
-8.14,120.06,177,1518018888.0,2
0.57,125.67,19,1526449213.0,2
-8.78,123.23,113,1528790704.0,2
-9.51,124.12,72,1518284298.0,2
-8.7,115.53,97,1519353133.0,2
-5.66,103.4,10,1519112403.0,2
-4.01,118.93,25,1517869341.0,2
2.61,122.3,555,1519228440.0,2
-2.7,126.75,20,1519804913.0,2
-3.28,131.03,26,1515669563.0,2
-8.77,111.81,43,1518169651.0,2
-1.31,120.23,10,1531081881.0,2
1.45,124.61,29,1514925430.0,2
-1.32,120.31,10,1519355335.0,2
1.52,126.56,10,1518351632.0,2
-1.17,126.79,10,1516968337.0,2
-2.89,128.04,27,1527095905.0,2
0.42,121.64,90,1518813794.0,2
-0.46,124.06,13,1518893955.0,2
-11.47,114.24,88,1517900815.0,2
0.65,127.05,10,1525580239.0,2
-2.95,130.62,27,1529835468.0,2
1.11,126.91,54,1529377265.0,2
-9.4,118.72,30,1531375406.0,2
0.96,126.05,10,1518186131.0,2
-1.31,120.54,10,1517575914.0,2
-9.66,112.76,10,1532988732.0,2
-5.21,130.06,217,1515570713.0,2
-0.72,101.24,188,1525957776.0,2
-1.17,126.86,10,1517850526.0,2
1.77,122.34,10,1518694516.0,2
-0.1,125.27,10,1530811477.0,2
-9.35,118.96,10,1528038496.0,2
-2.76,140.32,10,1527194645.0,2
-6.29,103.59,22,1517696473.0,2
-0.13,123.0,146,1518307060.0,2
-6.97,109.95,236,1529836131.0,2
-9.75,112.84,10,1531980741.0,2
-4.75,102.62,49,1516960610.0,2
-7.59,106.68,23,1518021782.0,2
-11.36,118.59,10,1517837644.0,2
2.35,128.36,215,1528053526.0,2
-7.21,106.05,39,1516713089.0,2
-9.81,112.81,10,1532053056.0,2
1.02,98.84,72,1530463699.0,2
3.39,126.01,51,1517486784.0,2
1.2,121.41,10,1516153447.0,2
0.78,126.33,18,1518095649.0,2
-7.17,105.96,29,1518284179.0,2
-8.51,111.8,95,1528065735.0,2
0.14,125.86,10,1525172490.0,2
-8.36,118.62,199,1519029150.0,2
-9.46,125.36,10,1526886963.0,2
-3.9,133.62,29,1526656882.0,2
-3.14,130.58,10,1516911152.0,2
-1.31,120.54,10,1517575914.0,2
-9.43,122.14,13,1526946587.0,2
-0.08,125.03,13,1518417771.0,2
4.05,97.01,25,1530294181.0,2
-4.43,102.17,10,1516827441.0,2
-9.38,118.1,39,1518495498.0,2
-8.92,117.71,10,1518795943.0,2
-8.85,116.27,10,1532838715.0,2
1.45,123.06,10,1517884467.0,2
-7.87,106.28,10,1519572922.0,2
0.25,129.57,10,1516092025.0,2
-9.43,122.14,13,1526946587.0,2
-6.11,103.01,14,1519586003.0,2
1.2,126.17,76,1529313515.0,2
-1.05,127.31,16,1532934735.0,2
-9.21,112.83,10,1532001626.0,2
1.54,100.97,10,1517327442.0,2
-8.28,120.21,181,1515559962.0,2
-0.76,99.45,12,1518481300.0,2
-8.73,111.61,87,1529724484.0,2
-7.89,106.5,10,1519047393.0,2
-4.51,128.17,14,1516428829.0,2
-7.11,106.28,10,1532840630.0,2
2.78,128.07,55,1528769344.0,2
-7.11,106.28,10,1532840630.0,2
-10.12,112.57,10,1531999402.0,2
4.13,95.54,18,1518850073.0,2
-0.77,98.55,12,1518059487.0,2
-7.94,107.0,28,1517276562.0,2
-2.74,130.05,88,1529588433.0,2
-7.72,106.32,64,1518749692.0,2
1.02,127.33,157,1530256065.0,2
2.34,126.78,10,1527477214.0,2
1.12,126.77,21,1519167172.0,2
-4.92,103.43,69,1533163531.0,2
1.11,126.47,17,1531982074.0,2
2.13,96.38,12,1517644446.0,2
