Tanggal,Waktu(UTC),Lintang,Bujur,Kedalaman(KM),Magnitudo(SR)
2/26/2018,00:24:30,-7.27,129.44,175,4.3
2/26/2018,00:35:37,0.32,122.15,16,2.3
2/26/2018,02:13:23,-6.11,103.01,14,3.6
2/26/2018,04:02:53,-9.05,124.13,10,3.1
2/26/2018,04:37:45,-10.37,138.31,13,5.0
2/26/2018,04:57:21,-0.06,121.83,174,3.5
2/26/2018,05:24:04,-11.05,123.03,10,4.4
2/26/2018,05:26:00,2.83,128.6,91,4.2
2/26/2018,07:14:31,-9.51,116.11,25,3.1
2/26/2018,09:17:21,-7.86,106.54,10,3.1
2/26/2018,09:57:31,-7.41,106.0,10,4.5
2/26/2018,10:58:02,0.71,124.68,10,2.8
2/26/2018,13:34:55,-2.72,126.79,28,6.0
2/26/2018,13:55:50,-2.76,126.71,14,3.5
2/26/2018,16:38:24,-2.68,126.62,10,3.3
2/26/2018,16:55:35,-2.65,126.6,30,3.1
2/26/2018,17:03:57,-2.71,126.56,10,3.3
2/26/2018,17:07:59,-9.25,124.98,13,3.4
2/26/2018,18:20:56,-3.0,126.29,41,3.5
2/27/2018,02:01:07,-3.75,101.69,27,3.4
2/27/2018,02:47:49,-9.49,116.08,10,3.3
2/27/2018,03:15:02,-6.73,106.67,14,2.9
2/27/2018,03:15:21,-6.43,106.35,10,3.2
2/27/2018,04:28:14,-2.61,126.74,10,3.7
2/27/2018,05:33:36,-8.2,115.17,10,2.8
2/27/2018,06:57:14,1.88,125.63,100,3.7
2/27/2018,09:07:58,-6.17,105.39,140,3.9
2/27/2018,09:20:42,-2.71,126.82,28,4.9
2/27/2018,10:02:05,3.02,128.3,212,4.3
2/27/2018,10:08:47,-2.71,127.32,10,3.2
2/27/2018,10:13:50,1.45,121.76,17,2.8
2/27/2018,11:02:04,-3.11,130.72,10,3.4
2/27/2018,11:21:11,-7.78,123.94,271,3.4
2/27/2018,15:19:02,-3.13,130.74,12,3.1
2/27/2018,20:42:12,2.05,99.01,10,2.9
2/27/2018,20:56:00,-7.11,106.97,10,2.2
2/27/2018,21:06:32,-7.2,106.9,10,2.6
2/27/2018,22:12:21,-7.03,105.17,10,3.5
2/27/2018,22:27:05,1.73,125.31,158,3.4
2/27/2018,22:51:43,0.89,122.16,24,4.1
2/27/2018,23:45:11,0.26,100.26,170,4.0
2/28/2018,01:01:19,-7.16,106.09,18,2.9
2/28/2018,01:08:20,-3.27,103.01,156,3.3
2/28/2018,03:20:24,-3.07,127.99,12,3.1
2/28/2018,04:53:18,-6.02,128.81,322,4.5
2/28/2018,04:56:48,-6.85,107.69,37,1.9
2/28/2018,05:59:54,-3.13,130.75,12,3.1
2/28/2018,06:15:14,-6.95,129.71,155,4.9
2/28/2018,06:48:53,-7.33,106.19,16,2.8
2/28/2018,06:48:54,2.57,127.12,10,4.5
2/28/2018,07:27:37,1.87,127.09,11,4.4
2/28/2018,08:01:02,1.91,122.3,10,4.3
2/28/2018,08:13:42,-7.47,107.21,111,2.6
2/28/2018,09:10:30,-10.38,119.63,48,3.4
2/28/2018,11:48:41,0.26,122.43,132,2.1
2/28/2018,12:46:43,-2.72,126.73,10,3.8
2/28/2018,12:56:20,-7.13,132.04,98,4.7
2/28/2018,13:14:26,1.12,121.76,10,2.9
2/28/2018,14:33:18,-9.33,114.09,10,3.4
2/28/2018,14:51:00,0.71,122.52,10,2.1
2/28/2018,14:53:04,-5.39,102.56,56,2.6
2/28/2018,14:54:17,1.42,122.57,10,4.0
2/28/2018,14:54:19,1.32,122.49,12,3.9
2/28/2018,15:01:53,-2.7,126.75,20,3.6
2/28/2018,15:05:03,-7.58,120.19,366,3.3
2/28/2018,15:53:13,-1.5,120.18,10,4.6
2/28/2018,16:08:41,-1.46,119.98,10,3.2
2/28/2018,16:17:17,-1.46,120.04,10,4.0
2/28/2018,16:31:19,-3.47,132.62,34,3.6
2/28/2018,16:50:10,-1.44,119.96,31,3.0
2/28/2018,17:15:53,-4.8,131.2,10,4.8
2/28/2018,17:54:04,-11.26,117.73,77,3.7
2/28/2018,18:44:40,-6.17,129.79,169,4.9
2/28/2018,19:15:26,-7.4,106.5,61,2.5
2/28/2018,19:44:20,1.47,120.97,19,3.2
2/28/2018,19:51:54,-5.1,129.9,211,4.3
2/28/2018,20:52:06,-9.77,117.93,19,2.9
2/28/2018,21:07:11,0.0,122.96,10,2.6
2/28/2018,21:48:02,-7.16,107.46,10,2.3
2/28/2018,22:22:29,-8.23,115.47,10,2.4
2/28/2018,22:33:14,-0.41,119.63,18,3.9
2/28/2018,22:44:17,-8.23,115.53,10,2.6
2/28/2018,22:57:52,-8.11,119.28,20,2.8
2/28/2018,22:58:31,-4.19,102.54,52,2.8
2/28/2018,23:16:20,-0.29,124.45,79,3.2
2/28/2018,23:33:15,-8.78,122.0,22,2.8
5/1/2018,01:57:20,-7.25,106.86,10,3.0
5/1/2018,02:02:34,-7.17,106.9,10,2.3
5/1/2018,02:18:03,0.71,98.12,45,3.0
5/1/2018,03:17:58,-3.26,131.3,10,3.4
5/1/2018,05:18:18,-3.29,127.96,10,2.4
5/1/2018,06:03:22,-9.35,114.95,14,3.3
5/1/2018,06:13:31,-8.79,118.38,110,5.0
5/1/2018,07:49:47,0.62,121.23,53,2.0
5/1/2018,07:51:15,-8.71,111.42,21,2.9
5/1/2018,08:48:57,-7.12,125.15,508,4.7
5/1/2018,09:12:57,-7.27,106.84,10,2.7
5/1/2018,09:18:58,-0.09,123.1,130,2.2
5/1/2018,10:23:49,0.6,122.15,16,1.5
5/1/2018,11:06:39,-0.03,123.29,128,2.4
5/1/2018,16:21:33,-7.43,128.5,160,4.6
5/1/2018,16:33:25,-3.87,137.09,14,5.2
5/1/2018,18:01:30,0.14,125.86,10,3.7
5/1/2018,18:26:33,3.8,124.48,331,3.7
5/1/2018,19:33:27,2.37,126.84,10,5.0
5/1/2018,21:09:21,1.86,126.52,54,5.2
5/1/2018,21:32:01,0.58,99.97,10,3.7
5/1/2018,23:42:26,3.17,98.56,10,3.5
5/1/2018,23:45:54,0.68,99.94,10,3.7
5/2/2018,03:11:56,-3.13,139.67,40,4.1
5/2/2018,05:50:15,-9.2,123.03,91,2.8
5/2/2018,06:26:50,3.2,127.96,74,4.2
5/2/2018,08:54:34,1.73,122.12,178,2.4
5/2/2018,10:15:52,-1.89,128.95,28,3.8
5/2/2018,10:54:28,0.13,126.86,12,3.6
5/2/2018,11:11:16,-6.73,106.63,10,3.2
5/2/2018,12:31:33,-1.07,99.63,35,3.7
5/2/2018,15:00:56,-6.39,130.45,195,3.8
5/2/2018,16:11:36,-8.48,115.84,28,3.5
5/2/2018,16:23:14,-8.18,107.93,40,2.6
5/2/2018,16:40:02,-6.9,129.99,194,4.4
5/2/2018,17:50:36,0.26,122.15,153,1.8
5/2/2018,18:50:17,0.2,121.33,156,2.0
5/2/2018,19:17:55,0.39,122.15,169,1.3
5/2/2018,19:18:24,1.3,126.45,10,3.1
5/2/2018,19:21:47,-1.88,115.86,17,4.5
5/2/2018,20:07:00,-2.2,121.42,10,3.6
5/2/2018,22:47:48,-6.46,111.1,15,4.3
5/3/2018,02:16:23,-7.54,106.68,33,2.7
5/3/2018,02:46:25,-7.15,109.66,10,2.9
5/3/2018,03:01:51,-7.14,106.93,10,2.5
5/3/2018,03:35:31,1.38,122.61,81,2.5
5/3/2018,03:35:58,-7.91,123.81,10,3.3
5/3/2018,04:26:09,-0.78,99.57,10,3.0
5/3/2018,04:54:51,1.87,127.31,10,4.2
5/3/2018,06:06:05,0.56,98.61,16,4.1
5/3/2018,07:14:13,-7.18,105.29,21,4.3
5/3/2018,07:33:25,-8.58,112.53,102,3.1
5/3/2018,09:53:07,2.67,128.47,216,4.9
5/3/2018,10:39:56,-1.53,137.93,30,5.1
5/3/2018,13:13:08,-8.1,118.01,17,2.7
5/3/2018,13:33:33,1.48,123.0,10,4.1
5/3/2018,15:29:39,-8.72,122.91,79,2.4
5/3/2018,16:00:38,0.61,125.52,22,3.7
5/3/2018,16:11:11,-0.31,123.03,26,3.2
5/3/2018,20:52:28,-2.24,139.14,27,4.8
5/3/2018,22:17:00,-0.11,123.18,134,3.7
5/3/2018,22:39:51,-3.48,101.85,28,3.0
5/3/2018,23:56:07,-6.03,128.85,343,4.8
5/4/2018,01:15:27,-9.18,123.71,82,3.4
5/4/2018,02:05:31,0.15,98.62,27,3.4
5/4/2018,03:22:20,-7.15,106.89,10,2.6
5/4/2018,03:22:44,-7.3,120.72,567,4.6
5/4/2018,06:38:32,-9.06,111.31,10,3.2
5/4/2018,08:37:43,-0.13,120.12,11,3.9
5/4/2018,10:23:48,-2.71,140.13,38,2.4
5/4/2018,11:32:42,0.04,126.79,33,3.8
5/4/2018,11:51:35,-8.95,112.52,30,3.3
5/4/2018,12:03:20,-0.13,123.9,86,3.7
5/4/2018,12:25:20,1.22,121.52,19,2.0
5/4/2018,12:42:41,-4.02,128.78,11,3.2
5/4/2018,13:50:24,1.74,98.07,10,2.9
5/4/2018,16:04:40,-7.08,106.95,10,2.1
5/4/2018,16:18:59,-4.73,133.87,76,4.2
5/4/2018,16:26:21,-4.64,133.9,82,4.1
5/4/2018,16:39:21,1.66,121.55,10,4.0
5/4/2018,18:56:50,3.02,128.99,81,4.2
5/4/2018,19:01:53,3.06,128.96,78,4.1
5/4/2018,19:15:45,-7.16,106.92,10,3.1
5/4/2018,19:37:18,-7.15,106.93,10,2.2
5/4/2018,20:30:53,-9.94,121.73,10,3.0
5/4/2018,20:35:37,-2.89,139.87,38,4.2
5/4/2018,22:58:57,-0.21,122.99,60,3.5
5/5/2018,00:06:40,-5.95,104.05,10,3.9
5/5/2018,03:01:02,-9.25,124.04,57,3.1
5/5/2018,03:51:47,-0.07,125.83,12,4.0
5/5/2018,04:03:21,-8.74,111.46,15,2.9
5/5/2018,05:04:34,-8.52,119.39,142,3.7
5/5/2018,05:15:49,-3.22,130.59,10,3.0
5/5/2018,05:20:34,-8.77,117.81,17,2.9
5/5/2018,07:58:07,-9.89,118.93,38,3.4
5/5/2018,08:48:52,-11.48,118.25,10,4.3
5/5/2018,10:48:24,-0.73,99.93,56,3.4
5/5/2018,12:12:49,-9.72,119.44,40,3.5
5/5/2018,16:22:43,-5.78,133.67,22,5.0
5/5/2018,21:02:55,1.91,98.94,122,4.7
5/5/2018,22:18:56,0.04,126.65,12,4.0
5/5/2018,22:40:55,-7.16,129.75,199,4.7
5/5/2018,22:41:09,-0.29,122.98,63,3.3
5/6/2018,00:52:00,0.24,123.27,240,4.5
5/6/2018,01:32:42,0.24,121.84,165,2.8
5/6/2018,01:41:11,-7.84,106.61,23,3.2
5/6/2018,03:32:19,0.59,119.73,12,3.2
5/6/2018,04:24:06,-8.31,114.66,11,2.6
5/6/2018,05:02:49,-2.55,140.17,42,4.1
5/6/2018,05:33:28,-2.74,129.84,74,3.4
5/6/2018,06:30:09,0.52,121.95,149,1.9
5/6/2018,07:26:06,-3.62,126.36,81,3.6
5/6/2018,07:49:24,-0.76,131.28,24,2.3
5/6/2018,09:17:41,0.8,122.64,14,2.6
5/6/2018,09:46:34,1.3,98.85,65,2.9
5/6/2018,11:17:19,0.65,127.05,10,3.5
5/6/2018,11:20:27,1.83,126.4,65,3.7
5/6/2018,11:35:43,-5.5,131.16,80,3.8
5/6/2018,11:44:03,0.9,126.13,10,3.2
5/6/2018,11:53:13,-6.05,130.89,139,4.4
5/6/2018,12:18:55,0.91,126.02,15,3.1
5/6/2018,12:34:32,0.53,120.51,16,2.5
5/6/2018,12:53:17,-8.15,115.43,16,2.6
5/6/2018,12:58:26,-9.1,124.09,33,3.2
5/6/2018,14:57:40,-7.11,129.76,127,4.9
5/6/2018,15:30:10,2.32,122.83,452,3.9
5/6/2018,15:50:59,1.71,127.52,117,3.8
5/6/2018,17:38:00,-0.99,120.06,10,3.2
5/6/2018,20:28:25,-1.6,135.59,10,4.2
5/6/2018,22:06:13,-9.54,117.9,29,3.4
5/6/2018,22:55:34,-3.27,131.0,27,3.3
5/7/2018,00:32:22,-11.31,118.65,10,4.7
5/7/2018,00:43:57,-9.7,124.01,67,3.6
5/7/2018,08:50:57,-0.15,123.25,121,2.2
5/7/2018,10:06:22,-2.96,129.13,10,3.6
5/7/2018,12:03:04,0.87,122.26,154,1.9
5/7/2018,13:00:55,-3.6,131.96,10,3.8
5/7/2018,15:10:03,-5.21,102.57,21,4.0
5/7/2018,15:23:50,-6.1,130.66,147,4.3
5/7/2018,15:59:14,-8.85,118.78,86,4.5
5/7/2018,18:06:52,2.64,126.34,28,3.7
5/7/2018,18:49:19,-7.98,117.55,15,3.3
5/7/2018,18:51:39,-6.94,106.28,82,2.6
5/7/2018,19:01:35,-4.51,125.84,418,4.5
5/7/2018,19:25:56,1.36,122.96,18,2.6
5/7/2018,19:31:06,-9.18,119.03,76,3.9
5/7/2018,19:40:54,-0.66,97.05,10,3.5
5/7/2018,20:12:39,-6.94,129.22,135,4.5
5/7/2018,20:51:31,-7.91,120.15,10,3.6
5/8/2018,01:21:19,-6.83,129.88,193,4.9
5/8/2018,03:26:15,1.52,99.46,151,4.1
5/8/2018,03:48:42,-8.38,119.66,167,3.3
5/8/2018,04:32:30,-1.85,139.05,10,3.0
5/8/2018,05:02:15,-2.83,129.92,51,3.3
5/8/2018,08:56:19,-2.43,120.91,10,4.2
5/8/2018,09:10:32,-1.55,126.46,13,3.9
5/8/2018,10:03:27,-2.54,120.93,10,3.1
5/8/2018,12:52:02,-6.91,129.92,112,4.2
5/8/2018,14:03:54,-1.5,119.43,10,3.4
5/8/2018,15:48:57,-0.67,123.4,10,3.7
5/8/2018,15:50:02,-8.48,123.9,116,2.9
5/8/2018,16:09:19,-7.23,106.87,10,3.0
5/8/2018,17:14:12,2.16,96.69,27,4.5
5/8/2018,17:21:18,-2.39,121.11,10,3.4
5/8/2018,17:54:46,-0.27,123.0,11,2.4
5/8/2018,18:10:04,-2.87,129.99,30,2.9
5/8/2018,21:59:57,-7.47,129.09,138,4.6
5/8/2018,22:04:39,1.92,122.4,320,2.8
5/8/2018,22:13:42,0.64,125.12,14,3.3
5/8/2018,22:20:23,0.59,121.28,31,2.0
5/8/2018,22:27:45,-7.76,122.76,247,3.5
5/8/2018,22:49:02,-9.49,113.97,10,3.7
5/9/2018,00:59:54,1.6,127.29,84,4.2
5/9/2018,01:19:03,0.47,125.66,10,3.1
5/9/2018,02:33:19,0.05,123.28,10,2.8
5/9/2018,06:46:28,0.03,96.88,25,3.5
5/9/2018,06:49:32,0.18,122.32,10,1.8
5/9/2018,15:14:32,4.03,126.13,118,3.6
5/9/2018,15:21:41,0.88,126.07,10,3.4
5/9/2018,16:20:00,-6.52,130.01,168,4.3
5/9/2018,17:43:23,-9.52,118.28,22,3.3
5/9/2018,17:53:18,1.08,126.12,25,2.9
5/9/2018,18:14:50,1.35,122.54,10,4.0
5/9/2018,19:48:26,-1.47,119.63,10,2.9
5/9/2018,19:51:48,-5.09,102.23,21,3.4
5/9/2018,20:05:44,-1.6,138.63,10,2.7
5/9/2018,20:17:19,-3.44,131.2,10,3.2
5/9/2018,21:25:59,-6.47,104.81,66,5.4
5/9/2018,22:18:06,-0.04,98.6,36,3.5
5/9/2018,22:38:09,2.93,128.3,209,4.1
5/10/2018,03:58:27,-9.67,117.4,101,2.5
5/10/2018,04:50:12,-3.62,133.79,15,3.2
5/10/2018,06:04:17,-7.48,106.65,33,2.8
5/10/2018,07:29:33,0.96,124.9,32,3.2
5/10/2018,08:39:53,1.0,126.12,65,5.4
5/10/2018,09:05:29,0.85,126.19,10,4.0
5/10/2018,09:07:42,2.31,128.21,75,4.1
5/10/2018,09:28:12,-8.78,110.4,28,3.1
5/10/2018,09:37:52,0.99,126.1,10,3.5
5/10/2018,09:44:17,0.87,126.03,10,3.3
5/10/2018,10:17:12,1.32,121.63,11,2.2
5/10/2018,10:29:18,3.27,98.47,10,3.7
5/10/2018,11:37:13,1.0,126.06,10,4.4
5/10/2018,11:53:03,0.93,126.12,16,3.3
5/10/2018,12:00:54,-7.49,107.01,30,2.7
5/10/2018,12:20:25,-6.82,108.12,10,2.6
5/10/2018,12:54:00,-6.84,108.13,17,2.4
5/10/2018,12:55:50,-2.27,139.67,10,2.8
5/10/2018,14:24:12,0.3,121.81,196,2.4
5/10/2018,14:31:12,-6.59,104.87,10,3.8
5/10/2018,15:18:12,0.93,126.05,10,2.9
5/10/2018,15:55:56,0.96,126.14,10,3.0
5/10/2018,16:34:28,-9.12,115.24,10,2.8
5/10/2018,16:46:42,2.12,96.54,42,4.4
5/10/2018,17:09:12,-6.76,105.3,13,3.7
5/10/2018,17:24:38,0.28,126.59,26,2.8
5/10/2018,17:32:37,-7.22,129.32,210,4.4
5/10/2018,17:36:46,-6.22,105.7,10,3.6
5/10/2018,17:46:26,5.36,95.74,10,3.6
5/10/2018,18:01:57,-6.94,105.24,17,3.8
5/10/2018,19:01:15,-6.64,105.38,10,3.9
5/10/2018,19:11:05,0.88,126.06,10,3.4
5/10/2018,19:21:58,0.88,126.08,10,3.5
5/10/2018,19:32:54,1.14,121.79,10,3.5
5/10/2018,19:43:05,-6.33,105.61,14,4.1
5/10/2018,20:09:36,-0.72,101.24,188,3.8
5/10/2018,20:55:59,0.94,126.11,10,3.5
5/10/2018,21:51:05,-9.61,118.29,10,2.6
5/10/2018,22:41:20,-1.27,120.32,10,3.6
5/10/2018,22:52:14,3.56,126.99,53,4.7
5/10/2018,23:46:52,2.14,98.31,30,3.3
5/10/2018,23:57:50,-6.57,105.43,21,4.1
5/11/2018,01:13:18,-0.18,122.62,10,2.7
5/11/2018,02:01:34,-3.03,127.5,27,3.4
5/11/2018,04:38:03,1.08,98.26,34,3.2
5/11/2018,07:33:13,-7.79,117.3,283,4.8
5/11/2018,07:54:23,-9.35,112.42,10,4.6
5/11/2018,08:57:31,-6.65,129.85,185,5.1
5/11/2018,10:24:41,-10.21,119.22,23,3.3
5/11/2018,11:08:58,0.96,122.64,24,2.2
5/11/2018,13:42:55,0.49,121.64,16,2.4
5/11/2018,14:29:34,3.34,128.26,84,4.8
5/11/2018,15:36:36,-1.19,129.93,24,2.9
5/11/2018,16:34:02,-3.46,99.36,76,3.8
5/11/2018,16:41:23,-9.69,114.58,35,3.8
5/11/2018,16:49:35,4.33,123.45,520,3.9
5/11/2018,19:02:38,0.86,126.06,10,3.1
5/11/2018,21:55:31,-6.45,129.99,117,4.5
5/11/2018,22:25:22,-6.55,127.4,423,4.6
5/11/2018,23:46:28,-0.2,124.62,37,3.3
5/12/2018,05:53:03,-6.89,129.7,161,4.8
5/12/2018,09:59:37,-7.03,111.29,13,3.6
5/12/2018,13:08:10,-7.83,106.59,10,3.5
5/12/2018,15:59:29,-8.1,122.45,184,4.0
5/12/2018,16:11:02,0.9,126.11,10,3.2
5/12/2018,16:32:34,-2.58,140.2,77,3.6
5/12/2018,17:58:13,-2.89,140.13,52,1.9
5/12/2018,18:15:21,1.21,126.96,22,4.7
5/12/2018,18:19:46,1.17,126.94,14,4.2
5/12/2018,19:08:49,0.75,97.41,17,2.8
5/12/2018,22:05:14,-2.62,138.41,20,3.2
5/12/2018,22:07:24,3.51,126.9,42,4.4
5/13/2018,00:48:33,-9.06,123.91,30,2.9
5/13/2018,01:03:24,0.36,98.7,17,3.2
5/13/2018,01:37:15,-8.77,107.24,10,3.3
5/13/2018,04:39:52,-3.9,118.87,15,3.4
5/13/2018,04:43:43,0.9,122.57,167,1.7
5/13/2018,06:18:23,-8.04,116.73,288,4.2
5/13/2018,06:23:16,-7.37,106.78,10,2.9
5/13/2018,07:53:54,0.9,126.16,10,3.4
5/13/2018,08:14:09,-2.61,130.0,21,2.9
5/13/2018,10:53:35,1.23,126.93,16,3.2
5/13/2018,12:32:05,-0.26,126.7,10,3.7
5/13/2018,12:40:06,-6.17,124.84,602,5.1
5/13/2018,14:48:16,1.14,126.98,29,3.8
5/13/2018,16:19:01,1.17,126.89,12,4.2
5/13/2018,16:32:20,0.0,122.94,15,2.7
5/13/2018,17:17:39,-5.21,104.31,10,3.2
5/13/2018,18:36:45,-10.65,112.18,25,4.5
5/13/2018,22:13:26,-1.32,120.74,18,3.8
5/14/2018,01:52:14,2.12,96.71,22,3.7
5/14/2018,02:44:14,-5.29,103.85,54,3.1
5/14/2018,05:48:12,1.05,122.72,26,2.5
5/14/2018,06:17:08,-6.03,133.34,20,4.4
5/14/2018,06:23:51,-0.64,123.54,26,2.8
5/14/2018,06:46:42,-0.36,122.05,10,2.6
5/14/2018,11:33:44,-7.75,111.84,12,2.5
5/14/2018,11:50:29,0.55,121.4,13,1.7
5/14/2018,12:44:00,0.22,121.1,14,2.4
5/14/2018,12:46:21,-1.93,133.39,19,2.8
5/14/2018,13:01:42,-9.09,113.13,15,4.1
5/14/2018,13:50:10,-6.29,107.4,283,3.9
5/14/2018,14:02:36,-6.01,105.48,10,3.4
5/14/2018,14:10:00,0.55,122.08,17,2.5
5/14/2018,15:10:52,-2.71,128.93,10,3.2
5/14/2018,15:39:00,1.34,121.62,17,1.7
5/14/2018,17:13:55,-8.28,111.22,108,3.3
5/14/2018,18:08:52,-9.78,124.55,10,3.1
5/14/2018,18:23:12,1.2,98.88,77,3.5
5/14/2018,22:17:34,3.74,96.2,18,3.2
5/14/2018,23:10:43,-6.83,125.71,515,4.5
5/14/2018,23:17:33,-9.0,111.32,28,3.7
5/14/2018,23:26:41,3.27,126.37,10,3.9
5/14/2018,23:54:34,-8.99,111.31,10,3.2
5/15/2018,01:00:07,1.15,126.89,20,3.3
5/15/2018,01:06:15,-7.73,106.95,15,3.2
5/15/2018,01:20:52,-3.77,101.62,25,4.4
5/15/2018,03:46:12,0.24,122.23,200,4.0
5/15/2018,07:22:18,0.36,121.63,14,1.9
5/15/2018,08:57:03,-8.98,112.62,10,3.5
5/15/2018,09:16:06,-8.71,109.01,10,4.1
5/15/2018,09:59:25,0.23,126.05,10,3.2
5/15/2018,10:40:58,-5.81,130.69,120,4.1
5/15/2018,11:33:32,2.87,126.18,28,4.1
5/15/2018,16:41:29,-8.52,108.47,52,4.1
5/15/2018,17:05:31,-1.29,120.42,87,2.8
5/15/2018,17:42:51,-7.36,106.82,10,2.3
5/15/2018,17:43:16,-3.3,101.48,37,3.3
5/15/2018,19:10:41,3.07,127.95,45,4.1
5/15/2018,19:30:27,1.89,126.95,29,4.1
5/15/2018,20:55:58,0.14,120.08,10,1.7
5/15/2018,21:05:55,-7.2,107.64,10,1.8
5/15/2018,21:11:26,-8.42,124.33,10,2.6
5/15/2018,22:23:38,0.4,122.24,13,2.4
5/15/2018,22:44:49,4.8,96.13,10,3.2
5/15/2018,23:12:40,0.68,121.81,25,2.2
5/16/2018,00:13:56,3.51,126.57,45,4.0
5/16/2018,00:35:33,2.74,128.41,213,4.3
5/16/2018,02:12:16,-3.69,138.66,87,5.6
5/16/2018,03:06:03,1.37,122.51,10,2.2
5/16/2018,03:06:32,1.21,121.63,15,2.4
5/16/2018,03:08:03,-1.1,128.25,26,4.2
5/16/2018,05:11:47,1.03,122.81,10,2.8
5/16/2018,07:08:06,-8.9,110.32,10,3.3
5/16/2018,08:50:01,4.54,126.57,37,4.2
5/16/2018,12:27:59,-9.88,124.23,53,3.0
5/16/2018,12:40:13,0.57,125.67,19,3.7
5/16/2018,13:00:23,1.17,126.24,12,3.4
5/16/2018,14:37:59,-4.12,129.19,10,3.7
5/16/2018,15:15:42,-3.43,128.25,10,2.7
5/16/2018,15:30:18,-10.98,110.42,41,4.8
5/16/2018,16:00:09,4.51,95.01,55,4.8
5/16/2018,17:16:42,-2.41,121.04,10,3.4
5/16/2018,17:19:49,4.72,96.19,14,3.4
5/16/2018,22:48:49,-10.95,115.06,26,4.9
5/17/2018,05:53:22,-4.46,101.82,10,3.3
5/17/2018,07:03:46,-6.78,127.73,244,4.6
5/17/2018,13:22:50,1.64,121.8,10,3.1
5/17/2018,13:37:13,-6.19,130.65,145,4.3
5/17/2018,15:18:10,-8.63,115.09,50,2.6
5/17/2018,16:30:00,-2.94,119.54,10,3.8
5/17/2018,20:21:54,0.58,127.56,10,3.1
5/17/2018,20:32:31,0.76,126.37,31,2.9
5/17/2018,20:39:21,-7.14,129.52,223,4.2
5/18/2018,05:57:56,-7.94,107.26,24,3.6
5/18/2018,05:58:04,-0.64,122.4,11,4.5
5/18/2018,06:48:51,-5.58,131.17,92,4.6
5/18/2018,09:06:06,4.82,96.0,10,4.2
5/18/2018,13:09:43,0.42,98.38,22,3.4
5/18/2018,14:21:48,-3.46,139.66,14,4.3
5/18/2018,14:50:31,-7.73,106.89,20,3.4
5/18/2018,16:06:36,-9.09,123.19,76,2.8
5/18/2018,18:35:16,2.39,98.94,131,3.4
5/18/2018,19:40:01,4.56,124.51,459,3.8
5/18/2018,20:24:17,-0.23,122.9,72,4.3
5/18/2018,20:26:03,1.16,120.08,44,5.1
5/18/2018,20:31:37,1.17,120.01,10,4.8
5/18/2018,20:36:46,-4.05,133.5,10,5.0
5/18/2018,21:26:29,-5.16,103.07,21,3.1
5/18/2018,22:21:22,-3.9,133.62,29,3.6
5/19/2018,03:57:16,-6.17,105.68,159,4.7
5/19/2018,07:54:47,-9.37,119.26,41,4.6
5/19/2018,14:03:03,-11.52,117.39,10,4.8
5/19/2018,19:08:37,-4.33,102.35,58,5.0
5/19/2018,23:03:43,-4.32,102.01,40,4.6
5/20/2018,02:04:06,0.39,125.83,10,3.2
5/20/2018,02:07:13,-3.54,139.67,10,3.5
5/20/2018,02:13:09,-2.01,100.08,10,2.9
5/20/2018,08:47:42,0.38,125.87,20,3.5
5/20/2018,09:47:59,-2.38,121.08,10,3.5
5/20/2018,16:39:55,-7.67,106.29,10,3.2
5/20/2018,17:58:47,0.42,98.53,10,3.5
5/20/2018,18:05:44,4.92,95.93,10,4.5
5/20/2018,19:40:05,-5.98,99.78,92,4.6
5/20/2018,19:55:40,-6.81,110.37,13,3.1
5/20/2018,19:58:15,1.44,127.59,168,3.7
5/20/2018,21:54:14,0.92,122.72,15,3.6
5/20/2018,21:55:40,-1.57,120.47,12,4.6
5/21/2018,00:30:51,-9.79,118.82,13,3.6
5/21/2018,04:32:40,1.79,127.27,102,4.0
5/21/2018,05:56:16,-0.02,122.13,10,2.7
5/21/2018,11:56:04,-8.07,117.26,10,3.1
5/21/2018,11:57:46,-7.97,117.23,18,4.2
5/21/2018,13:30:12,1.59,123.46,10,2.6
5/21/2018,13:33:34,0.95,126.15,17,4.6
5/21/2018,14:11:42,-8.78,110.56,10,3.1
5/21/2018,14:16:03,-9.46,125.36,10,3.6
5/21/2018,14:38:34,-6.81,102.2,12,4.8
5/21/2018,15:30:34,-8.07,111.24,10,2.8
5/21/2018,15:55:19,0.26,122.21,150,3.3
5/21/2018,16:17:37,-1.42,99.41,12,2.9
5/21/2018,18:38:38,-1.46,99.42,10,2.9
5/21/2018,19:27:16,-5.36,102.44,26,3.6
5/21/2018,20:01:00,-9.15,124.25,78,3.7
5/22/2018,02:20:24,-9.68,117.11,10,4.4
5/22/2018,02:21:02,-9.44,117.17,13,4.0
5/22/2018,04:35:23,0.76,126.78,20,4.1
5/22/2018,04:35:30,-8.52,109.71,22,2.9
5/22/2018,05:14:05,-8.09,117.9,12,3.5
5/22/2018,06:14:36,-0.19,121.86,10,2.6
5/22/2018,06:49:47,-9.43,122.14,13,3.7
5/22/2018,06:49:48,-9.38,122.18,27,3.7
5/22/2018,09:21:36,2.05,121.69,49,4.2
5/22/2018,10:01:42,-9.17,115.61,95,4.7
5/22/2018,13:07:36,-8.73,118.25,10,3.2
5/22/2018,13:07:37,-6.1,130.87,153,4.7
5/22/2018,14:21:38,-0.09,123.14,152,4.2
5/22/2018,14:31:03,-7.65,119.37,253,3.9
